Rock_Type,Depth_m,UPV,SHR,EM_Response,Fracture_Density,Moisture,Compressive_Strength,X,Y,Z,Speed_mps,Battery_%,Load_tons,Gas_ppm,Temperature_C,Dust_ug_m3,Vibration,Obstacle,Collapse_Risk
Basalt,169.92828069516446,1485.912986096061,54.8934280443791,56.5526303702929,0.4996343418706709,0.01579486116124751,118.02424274794049,106.80993539844653,219.8444967103843,-169.92828069516446,2.8690397203154756,91.26024041167379,35.22948438719208,179.7133964323032,34.97415727880568,212.31397764182708,9.94717452595504,1,0.6929460129644373
Limestone,729.2362911727738,4485.2056823673565,52.26626797960907,38.56568591072333,0.7368216049702964,0.3658188197485992,219.65365481490596,196.81169699027913,596.9203580995365,-729.2362911727738,3.8471751953276057,44.96597717347066,10.828259386188282,99.44923264758916,21.642046549907487,202.52469120405704,4.894994644404055,1,0.7615261096026169
Granite,774.5801503132943,5595.877045070404,55.95165058663713,63.61650209723388,0.15648825445650294,0.2368656149668872,263.284317766534,207.85272655075303,830.0498197943676,-774.5801503132943,6.4646645927042945,97.63305543965383,6.582844641992863,9.845954433935344,15.675581732793262,24.416740894237897,6.149917027199602,0,0.20260841615019504
Granite,387.56668708029525,2080.988735157356,47.46989986608916,141.16763830528953,0.12085948165307625,0.05219942594025193,154.73128346982676,691.8070928837144,705.194044731094,-387.56668708029525,0.751455138688816,55.29133450370207,13.398575703184079,90.40473152833286,35.16815524095001,478.84853259543314,7.297526946217687,0,0.2899660775544072
Basalt,313.9216421268864,2059.2850464700314,48.678325734110345,143.84604213077932,0.7095588065932719,0.20536309657220145,146.30574277561576,814.1035879124195,982.8945460805699,-313.9216421268864,1.4715332959445115,92.11494465213177,8.238030724443435,153.45142843480656,12.12889840006108,405.94330821769705,5.982978994108482,0,0.7519159472396205
Basalt,806.7796078116943,3471.1853698342047,16.474392451695287,65.72996945036402,0.5426226321509287,0.3413260078367833,161.88729141812328,829.7697542467296,122.83779524294047,-806.7796078116943,6.355385501941189,98.58185290623038,38.51985006730376,97.35843594761388,38.01943159999248,99.7779225169746,7.973434698979469,0,0.6099960377018722
Sandstone,742.996735474491,1533.6686279097366,64.52360512939234,170.1176266123636,0.11845488406161042,0.36306823633773794,176.74615637958047,336.73178303124416,16.563701227868766,-742.996735474491,2.651700826777758,92.61156408810506,9.275887039669295,78.07963649497066,17.202364455923608,149.32005493224887,2.3136113807847636,0,0.4049333264037154
Granite,131.14052672971462,3027.6241896510355,46.63732944146214,48.04534817666389,0.342559976812674,0.13962478453715463,156.03822344705821,517.416458738806,285.6759262712055,-131.14052672971462,4.980568359931826,57.67524524187464,36.6685599587626,112.96442432386642,10.83820698139916,0.5313796906436519,8.690770997978571,1,0.45083536635051136
Limestone,787.969918936544,1923.3115721526979,31.137687727296452,63.131566800645494,0.1935749916097832,0.2670482316359042,94.61778799638333,476.6463064467849,685.9492616167968,-787.969918936544,6.969678918613149,72.90643343276876,0.17219823331327544,26.098148347255588,12.979721541261732,161.54337938891584,9.554082510376855,0,0.3839913554517811
Limestone,287.2132964109603,2043.466170337079,60.89596071598169,161.84369347166734,0.9906846004461015,0.04478953090003262,156.16491098461447,338.13036819771935,744.1137986502889,-287.2132964109603,7.063024088316076,40.04523555794388,47.0034555643175,28.54654610138132,25.25596457361018,483.4573894309805,3.1388024834183037,0,0.6363430964268868
Sandstone,906.56688667501,4561.624809124958,21.080972889117906,173.58278280393077,0.14842955933045632,0.011933445620411121,226.20828053033608,595.2324886182372,10.320719152928092,-906.56688667501,6.225943100202803,72.8849989226371,40.7772884177246,198.99329944952993,17.53308173486121,239.16799798988103,1.2675931791635175,0,0.6692971199878442
Basalt,806.864679273633,3764.3804641928155,50.11376329172397,192.36347602831634,0.9011399699606328,0.13693892195435967,218.32156725329912,266.3136131391248,691.1507762288802,-806.864679273633,7.295091637390887,20.532692295240178,46.57893857563043,11.896900604835036,34.82033637397903,432.2177628112675,8.616448073012519,0,0.48939483690533375
Limestone,404.9524036792307,1859.1361052155598,31.580604013273355,139.91557803482297,0.9965263714827142,0.10924259771860356,103.48210608308084,557.2836574280702,505.6105521509948,-404.9524036792307,3.0844010993785176,37.72001445273943,8.963046603146902,157.71056868513205,22.107675592582062,454.7512223658924,5.897709216744439,0,0.9333712529869053
Basalt,648.6399110334387,1203.7683850982219,65.2420964517095,129.35703749523432,0.6488004889450982,0.3481846675196055,135.91156360764722,652.1668764181802,883.9594962622498,-648.6399110334387,4.098278931346638,62.04725411808633,5.038871976120479,45.81329312655602,22.894725768519884,454.48831551374656,9.027705508536531,0,0.5285941255882051
Granite,555.0297755550325,4600.129807514306,63.534478569839344,50.67059270060721,0.880034135506966,0.11560066068261624,219.65090677801405,944.3059523800139,797.277619603135,-555.0297755550325,0.014393729302883074,86.49319592487969,0.7953907395953419,141.59691776486343,22.35220185596164,172.6885545645705,6.000600648752919,0,0.8176976976554294
Sandstone,541.8098085289196,3735.905035171839,21.98095632833167,73.52054822099544,0.464131964975135,0.004210716773567569,165.62064164607477,849.797531212934,820.4004548634741,-541.8098085289196,2.7005628552301983,76.74957828529818,11.909797785230369,119.69869665582455,41.82995659482904,316.2818629846643,0.04365111531079324,0,0.5391664604876603
Granite,608.1338760609709,2202.4869130213724,40.61670911138154,147.44130544373283,0.9819152404637365,0.2407296481436883,125.23433915660631,543.8675081092007,514.8573553240589,-608.1338760609709,6.250165827455804,21.0856537263534,0.7331652493125729,183.29848151960556,42.90876096339089,60.311533432178656,1.850322935860208,1,1.0
Granite,486.0136738289631,836.3527908677463,47.47773449349421,92.0439910265743,0.8476774986593064,0.249859168629058,89.06852912200821,120.88455756433403,501.30508712884966,-486.0136738289631,0.4439484402575484,72.1960715024916,21.195453129361645,143.00172276343633,38.744412262733064,318.8051314586849,1.3648716122019633,0,0.8401479758601874
Sandstone,708.6846647308523,2936.908677732897,18.115451847434393,120.67845158688364,0.3956575035863268,0.20471187384900544,143.2946315831258,204.46781252203562,377.8717193838348,-708.6846647308523,7.678775305790346,43.07939401848402,32.76384953543734,68.35908027592875,35.95121949802795,410.9512609608745,3.641887148926201,0,0.46427415409844996
Granite,386.0857765379632,3066.811929557426,39.45977272739596,178.75256015630515,0.4840133026434349,0.2146209717291052,152.91135710664307,832.2945787974002,620.1225771900821,-386.0857765379632,4.899803788259115,50.38683998339022,48.07592344950854,48.68117555561289,34.73444289664676,318.4904467611174,6.338773420477696,0,0.4076095719501626
Basalt,457.41055718591457,3506.0503794696906,67.88371898581578,173.74525963826895,0.25545537718324984,0.2410682316657563,207.34320482671058,749.6060835760054,242.9718233972449,-457.41055718591457,1.7334779633435975,98.32635916148428,23.242770715579468,114.49967400581147,13.699106092463246,395.67058387896316,6.2902607226443195,1,0.4749551606532448
Granite,420.2579688341967,5198.582422972531,33.82591012465454,129.89771327643814,0.747292633898694,0.15461996464169198,227.41288712318095,749.0290170499343,284.6350600163407,-420.2579688341967,7.858963406467121,58.84184024673873,13.332224551511517,11.46063281964822,10.995822780843486,492.2033831174733,1.2193019392574933,0,0.41187774281957895
Basalt,921.571915646768,2388.9747915363896,51.43717665400862,92.2577275480676,0.01983482659163993,0.019148934906490257,173.65600018175482,292.23118656767855,197.12475245137983,-921.571915646768,4.933678233595377,31.857488617622735,42.17750880407159,96.81549382122152,11.59624695046557,183.4511889755393,4.980254368119606,0,0.24050824543657362
Limestone,99.13112759442228,2894.5114636893495,54.03444110293046,138.64534490822825,0.6853781755651253,0.2765346266836873,173.08080392358553,29.417588157076956,237.04252181586727,-99.13112759442228,7.335047348638913,91.08761945745476,17.365973841833508,160.23312126087166,29.55408686986288,167.05898880138525,6.4617708341859315,0,0.880693738229943
Sandstone,267.04607433891897,2953.258537598271,58.43729815007712,61.162775263071865,0.9745354901022321,0.27010369940029577,160.50735038851656,867.1015828060104,698.5734003576201,-267.04607433891897,4.680964216638508,60.88544163648278,32.99368365333914,37.78334243317811,25.689314269466756,45.717403742439714,8.129599758087128,0,0.6436178783410775
Limestone,475.7034309928123,3408.794527754847,57.11706139724305,129.08631432012714,0.7489248636521711,0.21980943900191932,198.9686428492917,287.51524934412174,415.98392928877604,-475.7034309928123,0.4089379670494582,76.34552655951798,38.87150875716337,77.4859828855435,12.656743762028276,282.74230267560836,9.261663481995285,0,0.6444191725902881
Limestone,139.52371802777898,4610.092862358815,38.01190100926378,186.14845205264183,0.05189105914597636,0.19601277231460756,245.10540105951503,347.7793575475495,167.95867010520993,-139.52371802777898,5.577059411409517,60.060525197446644,17.663026525930132,10.151269272336783,38.895708345063156,451.5939486316828,2.617569047999221,1,0.19371801384642073
Basalt,919.1094651990722,2642.983038785903,16.517058776310172,138.12820768489524,0.8339022443258889,0.17309377740876342,107.16030461095615,62.19556308217133,845.0985276780968,-919.1094651990722,5.944593014147752,92.29260449095547,14.759293720531092,178.83981936825316,38.380280780186,336.7059364972726,3.680680859005995,0,0.9285271316121195
Limestone,986.8900201088201,4756.661517136265,69.57946810750462,78.66590675143644,0.2084622850901433,0.1513961418015394,251.89104626051105,748.322900450337,780.5432793421711,-986.8900201088201,4.226031151174348,87.64907833937505,1.4346196311979698,124.70602555596079,35.677055971198726,379.37912261132027,7.942677504772922,0,0.41046720081266364
Sandstone,692.6413590567436,1277.8970399866123,37.89492527497187,66.74600761575499,0.2691993394388891,0.17047090485748023,109.73627455088825,196.45944112033564,329.86359104153075,-692.6413590567436,7.718543703229346,75.18608893807072,23.422190831955152,170.18568311768774,42.66946245709524,474.7596564647587,5.453761602971733,0,0.5167648177603196
Granite,224.8445993170321,5271.538823806221,23.91124973468065,89.94062292486456,0.4407964702056547,0.0877227229940813,203.70704871319944,953.3263767247298,866.0014117453247,-224.8445993170321,7.410192050706602,50.13276966600898,46.180471607695445,169.2200705094745,28.961225319354337,111.00903821096564,5.728392603583999,0,0.6665824624956412
Limestone,628.4718384851446,1111.9533908207243,17.745448298926153,112.82903172468477,0.2099628167201829,0.04351046178101026,76.69326066382081,355.5157591879553,92.93557789982043,-628.4718384851446,5.142006153882082,78.7209878080246,41.2982055144268,54.134659387714244,15.296695514688876,332.5449314791534,8.783538751458929,0,0.31034009257561707
Limestone,223.78019764450002,3936.26810497508,45.85393119765284,191.18138829957124,0.4528977372552193,0.2406372717148972,222.20403540433415,328.01087163200384,343.6501402731225,-223.78019764450002,7.392024796192689,58.16153465255851,32.92413781395245,147.88529885419916,33.76515769594397,72.5697930383048,4.625829754791866,0,0.6529693194820472
Limestone,449.2359074343394,3969.937418353002,58.63716628019823,119.25300404797734,0.5569810799985155,0.3090427590536483,193.29636352619198,404.714428446599,112.11033001081805,-449.2359074343394,1.267824872621114,40.17965619638046,26.9500484013059,75.41552522545078,33.15563644482428,67.30054517363287,9.49089952257963,0,0.5266181108359304
Basalt,115.82036828455915,5415.245480340369,59.79441146750422,131.7455944439351,0.7259046490098865,0.11488222801762378,272.4279972343733,298.570059932184,899.6213019830961,-115.82036828455915,2.5298877865750082,26.516758240080627,37.93975625975778,107.11769992277769,17.156194154683696,39.032070085644854,4.356709418729877,0,0.7304402266855128
Sandstone,329.7303132982347,5901.015176919496,51.78447277216983,164.17733834831742,0.07968195295370784,0.25924873596146764,289.5001064519609,332.7971495458262,930.4366927785317,-329.7303132982347,6.556811897356679,22.40921711297318,42.06508546712702,119.49480678721507,36.972678861172696,188.61964489974474,0.3157398867815586,0,0.4439393332508702
Limestone,343.8385789345761,2752.072967564039,36.19713163135752,162.95377383111557,0.4841603018170999,0.2830353804468514,164.1374289419876,826.3000639679357,904.3730387303272,-343.8385789345761,1.7416371099605232,42.2897691516841,26.142012026329386,140.1968727887012,12.924239055860989,385.08665858134,5.878389013201584,0,0.7329598924132268
Sandstone,227.8345188231074,3894.4442956583935,46.91309782345948,167.02558325006734,0.3760055709574771,0.10163687715743519,200.4386127379503,708.3648781857198,775.9718089650071,-227.8345188231074,5.994160205395362,60.12629422799249,30.76650160496172,68.78095135905708,20.47784929681109,347.42749112910013,1.3250037892788757,0,0.3945605463240956
Limestone,528.0774089075735,2171.787126470275,44.59691721971981,56.903190748880256,0.8551471941479621,0.14746031942548463,123.24214190841234,748.4162363395609,380.4737775843726,-528.0774089075735,1.368285960650713,63.281883365525616,45.687418904171,126.43285224220755,42.25941157015628,369.6573195837674,9.045398228096955,1,0.8067377001355962
Granite,451.64327517454973,983.0146236841257,66.03330539177905,86.30636432523718,0.2793373030028431,0.19470577140438983,138.4863014471,363.45041211671634,205.67360460209449,-451.64327517454973,4.957727980137964,34.55358950032506,12.47776852127741,117.00296154586968,34.68354380475997,461.7763474770376,1.9333409723937622,0,0.5749315722934869
Limestone,738.2585102831563,2041.2692805370195,44.32493746441578,64.7898913647384,0.9635995133448485,0.12492163042949832,110.30876130044874,968.288172517935,380.03934221630664,-738.2585102831563,7.617765023707437,21.443935027051086,39.93421342718714,191.44474555440746,30.02985839569011,330.16819032064194,1.9441977938942279,0,1.0
Limestone,994.3211176575612,1534.8297887783192,41.92279821870276,147.03257304692391,0.32804103740386037,0.19167100134196519,118.54408994371835,506.22700407791353,734.6313064479515,-994.3211176575612,2.0428176744385063,51.050670231328,42.77897931658132,126.1984347205769,13.784407106827432,374.06242405798724,6.773749809016435,0,0.5449615455187576
